Year,Season,Koppen climate classification,Climate,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Ta_h (C),Ta_m (C),Ta_l (C),Operative temperature (C),Radiant temperature (C),Globe temperature (C),Tg_h (C),Tg_m (C),Tg_l (C),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Velocity_h (m/s),Velocity_m (m/s),Velocity_l (m/s),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C)
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-0.5,10,23.27,0.43,1.1,NA,NA,NA,NA,24.4,NA,24.4,NA,24.2,NA,NA,NA,24.1,NA,59.6,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,1,0,cooler,0,more,NA,0.3,7,25.93,0.42,1.5,NA,NA,NA,NA,24.4,NA,24.4,NA,24.2,NA,NA,NA,24.2,NA,59.6,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-0.7,17,22.17,0.37,1.3,NA,NA,NA,NA,23,NA,23,NA,22.6,NA,NA,NA,22.6,NA,65.5,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,2,0,cooler,0,more,NA,0.4,8,26.22,0.42,1.3,NA,NA,NA,NA,25.4,NA,25.4,NA,25.5,NA,NA,NA,25.5,NA,56.4,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.2,6,24.18,0.46,1.2,NA,NA,NA,NA,24.3,NA,24.3,NA,24.2,NA,NA,NA,24.2,NA,60,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0.5,1,no change,1,no change,NA,-0.4,8,24.07,0.52,1.1,NA,NA,NA,NA,24.3,NA,24.3,NA,24.2,NA,NA,NA,24.2,NA,60,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,0,5,24.79,0.39,1.3,NA,NA,NA,NA,24.2,NA,24.2,NA,24.2,NA,NA,NA,24.2,NA,62.6,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Female,0,1,no change,0,less,NA,-0.6,12,23.54,0.39,1.1,NA,NA,NA,NA,25,NA,25,NA,24.9,NA,NA,NA,24.9,NA,40.9,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.1,5,24.52,0.41,1.1,NA,NA,NA,NA,25.2,NA,25.2,NA,25.3,NA,NA,NA,25.4,NA,59.7,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,2,0,cooler,0,more,NA,-0.8,19,22.34,0.39,1.2,NA,NA,NA,NA,24.3,NA,24.3,NA,24.1,NA,NA,NA,24.2,NA,59.9,NA,NA,0.23,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,0.1,5,25.26,0.46,1.2,NA,NA,NA,NA,25.2,NA,25.2,NA,25.1,NA,NA,NA,25,NA,61.8,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.6,12,23.1,0.46,1,NA,NA,NA,NA,24.2,NA,24.2,NA,24.2,NA,NA,NA,24.2,NA,62.5,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-0.1,5,25.08,0.43,1.1,NA,NA,NA,NA,25.7,NA,25.7,NA,25.9,NA,NA,NA,25.8,NA,60.7,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,1,1,cooler,1,no change,NA,0.2,6,26.12,0.52,1.3,NA,NA,NA,NA,25.1,NA,25.1,NA,24.9,NA,NA,NA,24.9,NA,60,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,0.3,7,26.13,0.55,1.2,NA,NA,NA,NA,25.2,NA,25.2,NA,25.2,NA,NA,NA,25.2,NA,59.7,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,1,1,cooler,1,no change,NA,0.6,12,27.17,0.46,1.4,NA,NA,NA,NA,25.4,NA,25.4,NA,25.4,NA,NA,NA,25.4,NA,59.2,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,0.1,5,25.65,0.55,1.3,NA,NA,NA,NA,24.1,NA,24.1,NA,24.2,NA,NA,NA,24.2,NA,62.6,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,0.3,7,26.46,0.68,1.1,NA,NA,NA,NA,25.1,NA,25.1,NA,24.9,NA,NA,NA,24.9,NA,62,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,0.1,5,25.55,0.46,1.1,NA,NA,NA,NA,25.7,NA,25.7,NA,25.8,NA,NA,NA,25.8,NA,60.4,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,0.4,9,26.46,0.46,1.4,NA,NA,NA,NA,25.1,NA,25.1,NA,25,NA,NA,NA,25,NA,54.8,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,1,1,no change,1,no change,NA,0.1,5,25.45,0.46,1.3,NA,NA,NA,NA,25.1,NA,25.1,NA,25,NA,NA,NA,25,NA,54.8,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,1,1,no change,1,no change,NA,0.1,5,25.8,0.5,1.3,NA,NA,NA,NA,25.1,NA,25.1,NA,25,NA,NA,NA,25,NA,55.2,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,0.3,6,25.89,0.43,1.3,NA,NA,NA,NA,24.7,NA,24.7,NA,24.9,NA,NA,NA,25,NA,59.9,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,1,1,no change,1,no change,NA,0.7,15,27.93,0.64,1.3,NA,NA,NA,NA,25.4,NA,25.4,NA,25.3,NA,NA,NA,25.3,NA,56.3,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,-1,0,warmer,1,no change,NA,-0.5,10,23.01,0.38,1.3,NA,NA,NA,NA,23.5,NA,23.5,NA,23.3,NA,NA,NA,23.3,NA,59.3,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-1,0,warmer,0,less,NA,-0.3,7,23.97,0.54,1.2,NA,NA,NA,NA,24.4,NA,24.4,NA,24,NA,NA,NA,24.1,NA,56.1,NA,NA,0.18,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,0.2,6,26.02,0.55,1.3,NA,NA,NA,NA,24.3,NA,24.3,NA,24.6,NA,NA,NA,24.7,NA,58.6,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Male,0,1,no change,1,no change,NA,0.1,5,25.24,0.46,1.3,NA,NA,NA,NA,24.3,NA,24.3,NA,24.6,NA,NA,NA,24.7,NA,58.6,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,1,1,no change,1,no change,NA,0.3,6,25.99,0.52,1.3,NA,NA,NA,NA,24.7,NA,24.7,NA,24.9,NA,NA,NA,24.9,NA,58,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,1,1,no change,1,no change,NA,0.2,6,25.52,0.41,1.3,NA,NA,NA,NA,24.7,NA,24.7,NA,24.9,NA,NA,NA,24.9,NA,58,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-0.1,5,24.89,0.46,1.3,NA,NA,NA,NA,24.1,NA,24.1,NA,24,NA,NA,NA,24,NA,56.4,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-1,1,warmer,1,no change,NA,0.4,8,26.56,0.68,1.1,NA,NA,NA,NA,25.2,NA,25.2,NA,25.3,NA,NA,NA,25.4,NA,56.8,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,0.3,7,26.07,0.46,1.4,NA,NA,NA,NA,24.4,NA,24.4,NA,24.4,NA,NA,NA,24.4,NA,60.2,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Male,0,1,no change,1,no change,NA,-0.1,5,24.54,0.46,1.2,NA,NA,NA,NA,24.7,NA,24.7,NA,24.5,NA,NA,NA,24.5,NA,58.5,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,1.9,0,cooler,0,more,NA,-0.2,6,24.4,0.39,1.3,NA,NA,NA,NA,24.7,NA,24.7,NA,24.5,NA,NA,NA,24.5,NA,58.5,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,1,1,cooler,1,no change,NA,-0.4,9,23.47,0.41,1.1,NA,NA,NA,NA,24.5,NA,24.5,NA,24.5,NA,NA,NA,24.5,NA,60.3,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,0,5,24.91,0.46,1.1,NA,NA,NA,NA,25.5,NA,25.5,NA,25.4,NA,NA,NA,25.4,NA,56,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,0.4,8,26.18,0.37,1.4,NA,NA,NA,NA,25.5,NA,25.5,NA,25.4,NA,NA,NA,25.4,NA,56,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,1,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,1,1,no change,1,no change,NA,0.5,10,26.97,0.71,1.1,NA,NA,NA,NA,25.5,NA,25.5,NA,25.5,NA,NA,NA,25.6,NA,55.7,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,1,0,cooler,1,no change,NA,0.3,7,26.07,0.5,1.3,NA,NA,NA,NA,25.1,NA,25.1,NA,25.2,NA,NA,NA,25.2,NA,56.5,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-0.7,16,22.93,0.41,1.1,NA,NA,NA,NA,24.4,NA,24.4,NA,24.4,NA,NA,NA,24.4,NA,59.3,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-0.5,11,23.34,0.46,1.1,NA,NA,NA,NA,24.4,NA,24.4,NA,24.4,NA,NA,NA,24.4,NA,59.3,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-0.4,1,warmer,0,less,NA,0.1,5,25.59,0.53,1.3,NA,NA,NA,NA,24.4,NA,24.4,NA,24.4,NA,NA,NA,24.4,NA,59,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,1,1,no change,1,no change,NA,0.1,5,25.6,0.68,1.1,NA,NA,NA,NA,24.4,NA,24.4,NA,24.4,NA,NA,NA,24.4,NA,59,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Female,1.1,0,cooler,0,more,NA,-0.7,16,22.95,0.42,1.1,NA,NA,NA,NA,24.1,NA,24.1,NA,24,NA,NA,NA,24,NA,55.6,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,1,0,cooler,0,more,NA,-0.6,12,23.37,0.4,1.1,NA,NA,NA,NA,24.4,NA,24.4,NA,24.3,NA,NA,NA,24.3,NA,58.2,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,0,more,NA,-0.6,12,23.29,0.46,1.1,NA,NA,NA,NA,24.1,NA,24.1,NA,24,NA,NA,NA,24,NA,55.6,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,2,0,cooler,0,more,NA,0,5,24.84,0.39,1.3,NA,NA,NA,NA,24.8,NA,24.8,NA,24.9,NA,NA,NA,24.9,NA,55.5,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,-0.9,23,22.17,0.37,1.1,NA,NA,NA,NA,23.4,NA,23.4,NA,23.6,NA,NA,NA,23.6,NA,59.5,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Female,0,1,no change,0,less,NA,0.3,7,26.73,0.78,1.2,NA,NA,NA,NA,25.2,NA,25.2,NA,25.2,NA,NA,NA,25.2,NA,32.1,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,-0.2,6,24.51,0.63,1.1,NA,NA,NA,NA,24.2,NA,24.2,NA,24.1,NA,NA,NA,24.1,NA,43.5,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-0.3,7,23.92,0.43,1.2,NA,NA,NA,NA,24.5,NA,24.5,NA,24.4,NA,NA,NA,24.4,NA,56.8,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,1,1,no change,1,no change,NA,0,5,24.71,0.42,1.3,NA,NA,NA,NA,24.6,NA,24.6,NA,24.6,NA,NA,NA,24.6,NA,56.6,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,1,1,cooler,1,no change,NA,-0.1,5,24.43,0.41,1.3,NA,NA,NA,NA,24.4,NA,24.4,NA,23.9,NA,NA,NA,23.8,NA,59.3,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,1,1,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-0.3,7,24.17,0.55,1,NA,NA,NA,NA,24.5,NA,24.5,NA,24.5,NA,NA,NA,24.6,NA,64.5,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0.1,1,no change,1,no change,NA,-0.3,7,23.88,0.44,1.1,NA,NA,NA,NA,25.1,NA,25.1,NA,25,NA,NA,NA,25,NA,39.4,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
